timesteps,episode_reward,episode_length
674736,17.135034,53
674816,14.146975,119
674816,10.259632,30
674920,16.896652,75
674952,6.046114,27
674992,4.051229,22
675000,11.170246,40
675064,5.550599,14
675160,1.127172,12
675224,8.685242,29
675264,7.859568,43
675312,6.524996,62
675320,15.983249,127
675336,2.486413,3
675408,8.266031,400
675552,9.322436,36
675576,18.852652,72
675616,8.094488,49
675632,2.745512,7
675672,12.18291,42
675688,-1.214397,2
675704,7.705046,68
675824,16.608905,63
675848,2.608462,3
675864,11.45858,39
675896,19.758139,148
675920,5.977033,38
675952,11.806914,68
675968,-1.033335,2
676056,8.209071,44
676136,16.486479,63
676192,4.730564,17
676208,12.29923,43
676280,4.388675,18
676312,19.733681,78
676336,15.290315,61
676472,18.644212,72
676544,6.712561,33
676568,9.73488,29
676624,13.950616,54
676640,14.027027,84
676648,6.319693,55
676680,4.496171,14
676768,5.178099,16
676816,17.150756,112
676832,5.498028,23
676896,9.199314,34
676952,16.004068,60
677024,4.115131,9
677128,1.357759,13
677168,9.572084,50
677328,11.877544,64
677360,4.365754,24
677376,7.449712,31
677552,7.181826,28
677560,10.781541,127
677576,23.277453,93
677688,4.443551,39
677760,12.019299,50
677768,2.046817,26
677832,13.065735,190
677832,12.674007,144
677960,6.90233,16
678088,1.790159,16
678144,1.941194,47
678176,7.789317,61
678192,7.673357,80
678240,14.025762,83
678296,4.563843,26
678544,8.976113,44
678576,11.094034,42
678592,9.673633,56
678624,12.929631,56
678672,3.698806,114
678696,7.110936,50
678752,4.115181,26
678784,7.350951,26
678832,3.42922,125
678864,0.155137,4
678952,9.50518,41
679016,10.990318,43
679160,18.318619,71
679160,14.713709,51
679168,8.408706,284
679200,5.721507,31
679232,15.178264,56
679264,9.526305,31
679280,10.866138,52
679312,14.92266,77
679368,4.729141,17
679440,3.436857,22
679552,9.299289,44
679592,10.081997,35
679608,12.462409,56
679848,11.36022,86
679944,17.941164,72
680128,7.146711,23
680136,11.185676,36
680232,7.155444,78
680240,11.985967,86
680240,19.752432,81
680312,20.102677,129
680392,5.600168,19
680448,10.499905,40
680616,10.812351,38
680800,8.640107,51
680808,14.655417,71
680816,6.848922,172
680848,6.048007,50
680928,10.279738,87
680976,5.243738,16
681120,12.266155,244
681136,12.675513,125
681152,8.923015,42
681160,15.732496,68
681208,3.49729,11
681256,1.953444,15
681312,9.431744,48
681320,5.754965,20
681320,3.02274,21
681328,17.963646,65
681384,9.623101,73
681480,15.879126,63
681480,7.304057,20
681504,8.690871,23
681520,8.515916,24
681568,8.952991,32
681568,2.849728,6
681584,5.492214,13
681648,4.625584,55
681712,11.392928,41
681808,2.225821,30
681840,10.526108,45
681888,4.674505,10
681968,9.298902,89
681992,9.015969,35
682024,14.659031,57
682048,-0.315051,3
682152,7.597628,39
682288,12.869918,88
682304,9.090199,32
682312,9.938856,53
682328,21.148438,103
682336,6.930195,43
682352,-0.82669,2
682368,0.200422,8
682400,23.80521,94
682416,0.17728,13
682488,3.832615,11
682584,9.806067,77
682752,3.588767,21
682776,12.510284,45
682800,18.20116,81
682832,7.754744,63
682912,3.034584,68
682928,14.68856,72
682968,3.766176,7
683008,13.281325,65
683016,13.227566,91
683024,2.413659,24
683112,11.496374,42
683160,12.708646,45
683224,14.06044,59
683224,9.462644,27
683232,8.277574,38
683408,5.530811,55
683456,9.853059,43
683456,11.226403,37
683504,12.40395,60
683536,12.957507,65
683600,5.950358,18
683696,13.771686,59
683720,10.352563,33
683800,19.257962,71
683864,11.134578,80
684056,8.257687,32
684064,5.831829,25
684080,11.93368,60
684112,16.898261,72
684128,19.953227,90
684184,5.548028,13
684200,17.128962,87
684312,13.808833,77
684416,6.426167,27
684480,8.881922,44
684560,14.56244,63
684696,10.063395,48
684704,14.199745,74
684792,8.64362,29
684808,17.554263,93
684824,-0.069649,4
684952,12.472795,59
685008,6.197634,25
685096,4.206971,18
685104,5.478662,12
685120,14.627078,88
685152,3.984599,7
685208,16.57465,64
685368,2.321963,83
685408,10.817234,38
685464,8.091969,43
685520,4.804975,14
685544,10.911623,90
685624,10.679212,52
685640,7.443718,34
685672,5.420018,19
685672,13.349852,65
685800,2.488021,20
685800,12.930836,42
685816,5.127678,262
685920,14.084347,47
685936,3.924198,17
686000,9.080012,41
686056,9.737829,30
686072,12.081075,50
686264,6.824183,26
686312,7.847689,49
686312,7.767459,64
686328,5.424975,41
686408,3.819262,59
686504,6.190079,22
686528,6.527679,57
686544,8.566231,29
686544,9.157414,29
686560,-0.959859,2
686680,6.641279,17
686704,7.305578,22
686776,12.768058,46
686832,3.297297,41
686920,13.388199,82
686968,-1.408356,33
687008,7.75053,22
687064,15.316746,180
687104,11.724057,53
687144,2.84824,5
687384,10.621653,52
687384,6.652142,400
687416,20.276261,107
687440,0.094727,7
687440,11.177222,54
687472,14.295527,69
687472,16.228363,87
687528,10.173005,58
687544,4.673966,13
687560,6.298907,18
687576,6.663132,17
687600,3.618924,16
687608,14.699121,58
687624,4.617912,12
687648,6.44912,22
687656,4.822732,12
687728,4.33133,10
687744,12.485995,45
687856,8.942096,31
687896,9.845748,40
687912,11.316509,46
687960,11.588855,45
687992,13.445028,46
688000,7.045726,43
688208,7.229143,27
688240,13.822307,62
688416,14.493042,57
688456,12.838884,57
688560,14.906831,81
688568,10.45611,45
688568,21.376669,89
688592,16.161954,87
688736,9.854831,62
688800,3.159093,29
688832,10.915009,47
688832,7.717858,52
688840,16.57596,139
689016,7.842689,35
689064,12.976336,63
689112,9.474631,39
689168,11.837148,42
689184,9.146573,43
689248,22.319382,85
689248,7.27639,29
689312,4.445102,31
689456,5.644945,26
689480,16.957418,81
689680,17.302612,64
689704,8.272177,31
689712,18.04707,75
689728,10.84392,52
689744,20.393427,144
689896,11.748589,52
689936,19.438626,86
689952,21.732001,96
690056,9.272178,47
690152,9.23176,55
690264,8.544338,26
690344,10.010379,56
690352,17.237538,78
690392,13.896334,81
690608,15.28204,57
690624,17.741429,84
690720,11.977921,98
690736,15.126135,59
690784,11.958456,54
690792,13.740539,56
690808,1.11641,9
690864,6.056815,18
690872,15.018692,60
691024,6.128919,30
691080,16.636838,57
691104,8.778629,62
691160,13.913271,44
691192,3.69723,11
691264,14.284799,50
691368,15.979066,62
691472,12.958729,56
691480,14.268258,86
691480,7.103409,27
691504,4.904727,17
691624,5.536059,240
691632,16.452171,69
691656,-0.664693,4
691656,11.723063,62
691664,14.283587,59
691816,8.131353,42
691928,6.699076,33
691984,6.978906,21
692024,5.373552,12
692040,10.290477,48
692072,17.712261,71
692120,19.534525,81
692144,-0.567679,3
692152,17.74452,84
692248,20.218276,77
692264,6.042362,24
692264,3.89956,30
692304,5.289359,81
692352,3.673344,11
692424,11.157638,35
692520,8.353669,32
692528,17.000401,61
692608,11.042181,57
692648,7.952351,37
692728,15.921638,60
692832,7.033415,28
692872,17.267119,111
692896,17.464631,74
692928,8.135584,25
692976,9.190268,69
693160,14.688053,64
693160,7.007687,29
693176,17.615972,81
693184,10.911003,39
693208,19.182138,86
693232,12.905865,50
693328,3.445713,12
693392,14.621003,52
693480,19.45902,73
693592,1.282023,33
693632,12.141642,53
693640,5.702848,20
693696,15.713767,67
693960,13.874118,46
694032,16.501391,107
694136,-0.26266,13
694160,11.421243,66
694176,13.135415,60
694224,10.355718,104
694224,9.933268,33
694256,11.489297,77
694336,6.297473,22
694536,9.41342,39
694576,-0.135153,5
694624,12.543282,56
694768,17.405791,64
694784,8.056836,26
694896,15.347369,84
694896,9.318574,70
694928,14.663805,221
694928,13.870771,99
694936,7.557621,21
694984,3.868216,7
695120,10.033665,62
695144,9.748034,45
695192,4.865831,37
695200,10.61147,34
695352,6.634262,20
695424,15.010802,61
695568,0.397048,298
695632,15.228651,92
695680,10.978383,70
695720,15.24847,72
695744,4.756556,14
695752,9.03696,50
695800,13.923496,102
695800,11.863624,47
695864,6.216689,15
695928,8.918971,26
695960,10.814845,49
696032,8.926556,29
696048,11.1444,46
696080,6.307942,41
696080,8.130254,35
696112,10.520287,114
696224,-1.780091,45
696240,0.649374,20
696320,13.811536,49
696392,9.537589,54
696416,11.525066,48
696456,10.124647,51
696544,1.738378,40
696656,11.806079,68
696664,-0.634667,1
696688,10.106361,29
696752,19.630914,84
696752,11.585915,45
696760,14.67765,65
696776,7.367838,29
696856,13.101266,67
697040,8.352425,33
697064,3.677539,39
697112,4.890764,45
697128,15.756155,58
697144,8.668677,36
697160,19.296014,93
697232,14.225771,59
697240,4.626144,10
697304,7.174487,20
697336,18.269401,81
697376,6.411495,17
697504,8.134214,25
697544,8.594469,26
697568,14.341077,57
697568,12.279616,66
697592,17.810452,66
697624,12.776516,62
697704,1.46592,17
697760,8.200412,27
697760,14.617802,66
697768,-0.932136,1
697840,8.737552,34
697848,8.646966,43
697872,13.942324,62
697888,10.122596,33
697992,1.971286,50
698096,6.29003,49
698136,9.804785,36
698168,13.929582,51
698184,8.099705,24
698208,11.100221,55
698296,10.583115,51
698368,12.38783,66
698384,14.807505,64
698496,14.505547,50
698512,2.011508,43
698544,3.335519,45
698744,12.961929,56
698760,12.440115,78
698768,9.24906,50
698776,-0.480763,4
698968,14.601387,59
698976,7.465838,26
699000,15.789674,77
699064,14.818835,65
699072,4.859169,12
699120,10.677535,43
699192,6.88819,123
699272,7.443061,26
699272,14.537884,64
699432,7.044353,30
699480,0.237729,6
699512,14.649506,64
699688,14.918852,147
699696,12.224574,53
699696,-0.933563,1
699712,17.892197,74
699744,15.521957,97
699808,4.864012,12
699816,5.506255,15
699832,7.232155,70
699880,4.505339,23
699920,25.482024,106
699928,-1.526143,1
700096,5.70639,77
700176,10.292962,37
700232,12.284524,61
700280,7.745683,58
700392,14.422688,58
700408,9.352307,72
700448,17.461916,117
700520,0.877033,43
700528,7.285323,31
700568,6.53406,20
700600,5.76435,26
700608,14.65662,47
700664,5.987873,18
700672,9.132383,28
700728,0.220899,8
700792,7.982158,123
700808,8.036412,26
700816,12.101821,36
700840,8.491588,34
700880,4.09815,9
700904,7.260835,29
700960,4.509803,15
701008,12.145107,50
701024,10.441888,37
701248,7.796557,54
701264,16.76635,146
701296,7.391481,34
701344,7.670179,58
701384,8.471266,47
701400,11.578846,55
701416,6.22438,21
701472,7.339274,26
701520,9.579232,91
701632,7.365908,29
701744,13.421224,56
701752,11.210489,51
701864,8.229581,29
701888,12.939062,52
701896,6.542361,47
701904,6.010184,20
701944,16.676893,66
702112,7.152778,26
702152,9.1797,33
702224,12.289776,59
702272,6.767609,111
702352,13.346942,57
702368,8.64398,27
702504,18.288749,70
702520,9.360668,37
702544,4.823263,54
702616,11.022863,94
702656,6.026165,17
702680,11.196684,51
702704,2.549201,3
702848,4.549715,38
702936,10.009416,54
702944,7.131797,41
702944,20.715412,74
702960,7.278699,32
702984,3.599467,6
703000,10.728335,43
703112,5.068542,14
703240,12.446218,49
703264,9.9668,38
703424,15.897516,55
703432,16.277976,61
703480,10.846666,46
703488,11.893986,68
703544,14.278467,147
703568,3.94322,10
703568,11.568618,41
703648,13.704033,48
703672,12.230372,346
703920,8.216332,44
703984,7.326165,63
704064,15.766817,62
704096,12.120608,83
704136,13.792313,61
704168,0.981739,93
704184,9.494328,64
704232,15.344857,86
704280,11.321694,45
704448,12.843496,44
704624,16.407804,61
704632,5.612697,50
704672,13.96657,76
704680,13.719798,87
704720,2.139363,67
704728,5.043504,12
704832,15.022015,69
704904,12.111336,92
704984,7.2404,19
705064,12.935499,49
705088,13.724794,58
705088,13.805174,80
705176,8.79236,24
705200,4.402955,14
705296,11.657845,71
705488,12.902342,50
705512,4.958638,42
705512,5.597456,39
705544,12.962221,108
705544,11.891153,80
705632,2.149533,42
705736,5.221784,13
705816,22.26603,94
705848,11.763914,45
706072,13.039244,66
706088,12.990832,68
706096,12.348618,73
706136,3.98362,177
706288,18.029589,97
706312,16.427213,72
706376,16.546566,70
706424,9.704406,41
706472,1.231875,23
706608,7.942787,59
706616,20.734455,96
706664,18.854068,74
706720,13.990464,51
706792,4.318303,9
706800,14.524849,89
706816,8.688611,26
706864,13.587052,49
706944,5.545325,19
706968,13.48944,44
706992,7.563681,41
707024,7.206015,20
707056,17.427608,85
707104,5.407189,17
707120,15.055047,87
707168,10.186448,46
707192,11.940205,47
707368,11.033472,43
707456,7.197384,50
707528,11.005841,45
707576,14.879196,73
707648,15.383027,66
707712,12.357641,65
707744,1.858848,21
707864,3.196857,27
707912,14.198832,68
708016,16.759276,70
708016,15.997936,61
708080,6.327238,21
708120,15.30028,51
708144,6.810373,16
708144,13.644283,130
708176,20.322196,154
708200,4.698706,23
708264,3.371881,8
708392,14.548737,66
708448,10.361849,46
708512,7.733405,46
708544,2.083416,53
708584,16.488777,105
708640,9.768814,31
708656,6.217912,18
708656,3.131141,26
708680,16.837936,67
708696,14.484035,65
708728,-0.089927,4
708784,10.209593,30
708840,17.730481,72
708936,8.245871,35
709120,16.598277,60
709216,14.890657,67
709216,13.129983,79
709256,6.931293,75
709336,14.975035,76
709400,12.364217,58
709408,5.620272,24
709528,4.529675,51
709544,3.466321,17
709552,-0.654693,1
709560,18.047789,97
709568,8.147089,29
709640,7.096313,48
709664,12.370397,56
709720,5.206236,20
709752,6.169019,25
709784,6.658242,27
709784,6.71246,48
709992,6.334532,34
710040,8.574763,32
710104,14.839762,58
710160,14.90804,79
710232,12.881538,60
710248,5.57457,18
710392,14.368355,76
710480,12.410208,55
710520,16.620076,66
710600,10.02091,46
710600,11.724499,44
710624,21.573872,120
710824,14.609835,54
710832,12.312684,44
710848,8.15616,31
710872,11.43196,34
710880,22.189452,90
711000,12.764813,47
711016,14.577688,62
711056,7.17946,22
711112,10.636761,35
711296,12.984955,59
711328,7.531054,34
711328,10.317603,57
711360,12.104748,43
711400,10.83255,320
711432,18.516141,73
711480,15.099844,60
711488,5.697738,16
711632,14.837491,65
711688,3.559199,32
711736,11.086837,42
711792,14.956098,58
711832,14.203229,67
711840,13.100606,64
711920,0.304183,55
712000,11.750512,39
712016,10.85592,48
712096,10.787965,76
712104,15.352346,46
712232,14.403194,50
712296,12.095559,57
712320,10.258029,27
712336,16.847952,68
712368,-0.379572,9
712384,-0.561415,2
712392,17.226657,59
712552,7.398106,29
712656,13.303781,53
712672,10.29497,36
712696,18.305436,87
712832,10.761599,55
712872,9.100043,107
712912,17.662158,72
712952,10.789376,107
712992,7.844433,37
713136,5.528476,23
713160,4.048067,31
713272,10.207319,75
713328,15.808578,84
713360,6.652232,28
713384,16.598883,69
713392,9.616897,105
713400,17.341073,66
713504,11.986684,43
713568,16.10327,72
713608,12.198577,42
713696,9.557222,46
713744,9.031957,30
713784,12.852705,49
713872,5.328161,38
714064,18.123857,83
714080,8.20182,37
714096,10.307763,44
714312,18.101262,88
714328,9.343183,31
714368,11.093717,38
714408,14.661181,67
714488,22.73444,99
714744,8.976757,47
714744,13.099371,52
714760,13.062421,172
714760,9.306684,34
714840,13.805616,66
714944,13.601529,67
715248,15.566176,61
715440,12.491336,87
715472,18.092471,66
715496,12.34615,92
715576,19.409723,104
715584,10.752164,42
715584,6.901268,278
715832,13.290287,42
715872,10.686549,54
715896,12.700939,39
715976,5.042645,18
716008,7.923441,54
716088,6.017428,27
716104,15.039274,79
716112,12.337526,66
716200,10.200615,28
716208,6.582729,25
716312,13.996437,52
716464,12.92145,45
716544,16.775796,57
716576,7.318531,33
716600,-0.433858,7
716784,14.638373,84
716792,16.689615,74
716808,5.678318,246
716808,17.587659,75
716816,-0.645893,1
716904,11.852144,41
716912,5.043157,16
716920,-0.896618,1
717016,13.406998,52
717040,17.227928,72
717160,11.578072,46
717240,10.995668,40
717296,6.360466,400
717360,14.303957,69
717448,3.307357,68
717472,5.594371,39
717488,14.847984,59
717504,9.688806,33
717512,12.168556,59
717528,9.993281,89
717648,8.759461,25
717688,10.708748,41
717784,4.176334,17
717792,11.227114,38
717792,-0.626797,1
717848,6.530653,20
717856,14.312149,48
717880,18.641999,73
718008,9.910136,27
718096,12.229068,71
718136,12.170076,35
718344,15.696676,62
718416,8.503511,40
718416,14.370984,67
718440,18.36951,81
718512,10.530818,63
718520,5.765761,48
718568,5.337546,28
718624,6.295161,23
718704,5.46695,36
718808,16.696614,163
718856,5.134475,43
718880,15.075879,58
718912,7.129315,43
719048,4.692633,24
719056,8.350566,31
719104,9.114787,28
719104,8.044329,73
719160,9.281626,57
719424,9.103162,40
719592,17.033068,68
719632,17.956048,72
719672,14.664097,64
719736,20.426681,79
719800,18.662733,111
719904,14.963686,60
720000,13.384994,51
720040,12.58695,46
720040,11.415824,38
720136,12.283099,63
720152,10.885291,44
720224,2.444306,23
720328,10.876442,53
720576,12.656557,44
720648,7.809297,40
720688,17.79635,69
720712,17.123489,400
720848,5.299003,34
720856,10.510367,107
720904,4.148266,7
721176,16.397305,61
721184,19.086348,143
721264,16.017108,69
721352,12.122608,88
721360,5.317664,342
721392,0.517145,61
721656,19.946652,188
721704,13.310797,66
721752,16.036788,71
721792,17.320377,117
721888,13.881337,66
721904,12.447425,80
721944,6.013828,24
721976,18.717459,73
722016,21.555234,83
722048,12.152062,43
722144,10.345424,44
722176,6.341376,20
722208,7.648238,69
722304,13.633467,50
722360,11.705396,39
722368,12.630503,60
722424,7.173234,31
722536,16.118276,70
722680,8.787672,39
722688,16.47764,60
722712,0.789563,22
722768,2.872439,58
722872,3.918966,24
722880,8.602512,57
722936,14.608419,72
722992,7.971796,38
723032,6.294239,19
723096,12.233183,41
723192,4.077979,20
723248,5.417443,19
723288,19.143179,72
723296,11.778026,38
723360,15.141305,61
723368,10.199264,54
723440,8.210669,24
723528,7.906998,30
723616,7.577934,53
723640,6.958852,35
723704,8.615394,42
723704,0.503999,8
723744,6.339728,16
723792,11.749254,44
723944,5.404288,25
724024,4.058344,40
724072,14.582264,68
724072,12.075186,97
724160,2.744474,17
724168,7.764058,47
724224,2.55375,7
724312,9.238196,30
724328,4.401831,21
724336,6.783861,49
724368,21.050168,83
724464,13.013379,49
724480,8.73443,317
724520,7.94251,23
724552,9.878726,30
724576,7.55913,304
724648,15.809443,53
724680,4.003312,16
724784,14.712687,57
724880,13.068812,45
724952,5.784547,38
725040,20.532041,84
725048,16.99548,73
725088,13.664921,51
725160,18.159038,73
725200,6.990128,20
725288,12.913551,101
725376,12.922435,41
725416,3.106084,16
725488,10.835848,88
725496,13.744381,68
725504,4.765676,11
